county,score,source_page,url,text
Adams,1,https://adamscounty.iowa.gov/auditor/election_results/,https://electionresults.iowa.gov/IA/Adams/122324/,Official Results
Adams,1,https://adamscounty.iowa.gov/auditor/election_results/,https://results.enr.clarityelections.com/IA/Adams/103298/web.247524/#/summary,View Results
Adams,1,https://adamscounty.iowa.gov/auditor/election_results/,https://results.enr.clarityelections.com/IA/Adams/91325/Web02.221448/#/,View Results
Adams,1,https://adamscounty.iowa.gov/auditor/election_results/,https://results.enr.clarityelections.com/IA/Adams/98381/web/,View Results
Adams,1,https://adamscounty.iowa.gov/auditor/election_results/,https://sos.iowa.gov/elections/results/index.html,statewide election results
Boone,11,https://www.boonecounty.iowa.gov/auditor/election_results/,https://www.boonecounty.iowa.gov/files/election_results/2024_general_election_2024_11_05_13056.pdf,Official Results
Boone,9,https://www.boonecounty.iowa.gov/auditor/election_results/,https://www.boonecounty.iowa.gov/elections/info/2024_general_election_2024_11_05/,2024 General Election
Boone,9,https://www.boonecounty.iowa.gov/auditor/election_results/,https://www.boonecounty.iowa.gov/elections/info/2024_general_election_2024_11_05/#ballots,Sample Ballot(s)
Boone,5,https://www.boonecounty.iowa.gov/auditor/election_results/,https://www.boonecounty.iowa.gov/files/election_results/2024_primary_election_2024_06_04_58606.pdf,Official Results
Boone,5,https://www.boonecounty.iowa.gov/auditor/election_results/,https://www.boonecounty.iowa.gov/files/election_results/2024_special_election_2024_03_05_33661.pdf,Official Results
Boone,4,https://www.boonecounty.iowa.gov/auditor/election_results/,https://www.boonecounty.iowa.gov/files/election_results/2010_general_election_2010_06_08_34807.pdf,Official Results
Boone,4,https://www.boonecounty.iowa.gov/auditor/election_results/,https://www.boonecounty.iowa.gov/files/election_results/2010_general_election_2010_11_02_28391.pdf,Official Results
Boone,4,https://www.boonecounty.iowa.gov/auditor/election_results/,https://www.boonecounty.iowa.gov/files/election_results/2012_general_election_2012_11_06_82625.pdf,Official Results
Boone,4,https://www.boonecounty.iowa.gov/auditor/election_results/,https://www.boonecounty.iowa.gov/files/election_results/2014_general_election_2014_11_04_16690.pdf,Official Results
Boone,4,https://www.boonecounty.iowa.gov/auditor/election_results/,https://www.boonecounty.iowa.gov/files/election_results/2014_general_election_2014_11_04_98391.pdf,Unofficial Results
Boone,4,https://www.boonecounty.iowa.gov/auditor/election_results/,https://www.boonecounty.iowa.gov/files/election_results/2016_general_election_2016_11_08_68103.pdf,Unofficial Results
Boone,4,https://www.boonecounty.iowa.gov/auditor/election_results/,https://www.boonecounty.iowa.gov/files/election_results/2018_general_election_2018_11_06_29956.pdf,Unofficial Results
Boone,4,https://www.boonecounty.iowa.gov/auditor/election_results/,https://www.boonecounty.iowa.gov/files/election_results/2020_general_election_2020_11_03_98502.pdf,Unofficial Results
Boone,4,https://www.boonecounty.iowa.gov/auditor/election_results/,https://www.boonecounty.iowa.gov/files/election_results/general_election_2022_11_08_35269.pdf,Official Results
Boone,3,https://www.boonecounty.iowa.gov/auditor/election_results/,https://www.boonecounty.iowa.gov/elections/info/2024_primary_election_2024_06_04/,2024 Primary Election
Boone,3,https://www.boonecounty.iowa.gov/auditor/election_results/,https://www.boonecounty.iowa.gov/elections/info/2024_primary_election_2024_06_04/#ballots,Sample Ballot(s)
Boone,3,https://www.boonecounty.iowa.gov/auditor/election_results/,https://www.boonecounty.iowa.gov/elections/info/2024_special_election_2024_03_05/,"2024 City of Boone, W-G, & S. Hamilton Special Elections"
Boone,3,https://www.boonecounty.iowa.gov/auditor/election_results/,https://www.boonecounty.iowa.gov/elections/info/2024_special_election_2024_03_05/#ballots,Sample Ballot(s)
Boone,3,https://www.boonecounty.iowa.gov/auditor/election_results/,https://www.boonecounty.iowa.gov/files/election_results/2010_boone_special_election_2010_07_13_66065.pdf,Unofficial Results
Boone,3,https://www.boonecounty.iowa.gov/auditor/election_results/,https://www.boonecounty.iowa.gov/files/election_results/2011_city_election_2011_09_13_44290.pdf,Official Results
Boone,3,https://www.boonecounty.iowa.gov/auditor/election_results/,https://www.boonecounty.iowa.gov/files/election_results/2011_city_election_2011_11_08_91844.pdf,Official Results
Boone,3,https://www.boonecounty.iowa.gov/auditor/election_results/,https://www.boonecounty.iowa.gov/files/election_results/2011_united_schools_special_election_2011_04_05_49604.pdf,Unofficial Results
Boone,3,https://www.boonecounty.iowa.gov/auditor/election_results/,https://www.boonecounty.iowa.gov/files/election_results/2012_primary_election_2012_06_05_52441.pdf,Official Results
Boone,3,https://www.boonecounty.iowa.gov/auditor/election_results/,https://www.boonecounty.iowa.gov/files/election_results/2013_city_election_2013_11_05_68389.pdf,Unofficial Results
Boone,3,https://www.boonecounty.iowa.gov/auditor/election_results/,https://www.boonecounty.iowa.gov/files/election_results/2013_school_election_2013_09_10_53599.pdf,Official Results
Boone,3,https://www.boonecounty.iowa.gov/auditor/election_results/,https://www.boonecounty.iowa.gov/files/election_results/2014_madrid_csd_special_election_2014_12_02_79321.pdf,Unofficial Results
Boone,3,https://www.boonecounty.iowa.gov/auditor/election_results/,https://www.boonecounty.iowa.gov/files/election_results/2015_city_election_2015_11_03_48049.pdf,Official Results
Boone,3,https://www.boonecounty.iowa.gov/auditor/election_results/,https://www.boonecounty.iowa.gov/files/election_results/2015_luther_special_election_2015_02_24_88761.pdf,Unofficial Results
Boone,3,https://www.boonecounty.iowa.gov/auditor/election_results/,https://www.boonecounty.iowa.gov/files/election_results/2015_school_election_2015_09_08_14433.pdf,Unofficial Results
Boone,3,https://www.boonecounty.iowa.gov/auditor/election_results/,https://www.boonecounty.iowa.gov/files/election_results/2016_dmacc_madrid_csd_special_election_2016_09_13_48952.pdf,Official Results
Boone,3,https://www.boonecounty.iowa.gov/auditor/election_results/,https://www.boonecounty.iowa.gov/files/election_results/2016_primary_election_2016_06_07_97606.pdf,Unofficial Results
Boone,3,https://www.boonecounty.iowa.gov/auditor/election_results/,https://www.boonecounty.iowa.gov/files/election_results/2017_city_election_2017_11_07_38325.pdf,Official Results
Boone,3,https://www.boonecounty.iowa.gov/auditor/election_results/,https://www.boonecounty.iowa.gov/files/election_results/2017_ogden_csd_special_election_2017_06_27_41374.pdf,Unofficial Results
Boone,3,https://www.boonecounty.iowa.gov/auditor/election_results/,https://www.boonecounty.iowa.gov/files/election_results/2017_school_election_2017_09_12_76413.pdf,Unofficial Results
Boone,3,https://www.boonecounty.iowa.gov/auditor/election_results/,https://www.boonecounty.iowa.gov/files/election_results/2018_madrid_special_election_2018_09_25_13173.pdf,Official Results
Boone,3,https://www.boonecounty.iowa.gov/auditor/election_results/,https://www.boonecounty.iowa.gov/files/election_results/2018_primary_election_2018_06_05_10163.pdf,Official Results
Boone,3,https://www.boonecounty.iowa.gov/auditor/election_results/,https://www.boonecounty.iowa.gov/files/election_results/2019_city_of_boone_special_election_2019_05_07_75122.pdf,Official Results
Boone,3,https://www.boonecounty.iowa.gov/auditor/election_results/,https://www.boonecounty.iowa.gov/files/election_results/2019_cityschool_election_2019_11_15_97253.pdf,Official Results
Boone,3,https://www.boonecounty.iowa.gov/auditor/election_results/,https://www.boonecounty.iowa.gov/files/election_results/2020_primary_election_2020_06_02_31097.pdf,Unofficial Results
Boone,3,https://www.boonecounty.iowa.gov/auditor/election_results/,https://www.boonecounty.iowa.gov/files/election_results/2020_special_school_election_2020_03_03_27505.pdf,Official Results
Boone,3,https://www.boonecounty.iowa.gov/auditor/election_results/,https://www.boonecounty.iowa.gov/files/election_results/2020_special_school_election_2021_03_02_45552.pdf,Unofficial Results
Boone,3,https://www.boonecounty.iowa.gov/auditor/election_results/,https://www.boonecounty.iowa.gov/files/election_results/2021_cityschool_election_2021_11_02_62960.pdf,Official Results
Boone,3,https://www.boonecounty.iowa.gov/auditor/election_results/,https://www.boonecounty.iowa.gov/files/election_results/2022_primary_election_2022_06_07_44461.pdf,Official Results
Boone,3,https://www.boonecounty.iowa.gov/auditor/election_results/,https://www.boonecounty.iowa.gov/files/election_results/2022_special_election_city_of_boone_sewg_csd_2022_03_01_46046.pdf,Official Results
Boone,3,https://www.boonecounty.iowa.gov/auditor/election_results/,https://www.boonecounty.iowa.gov/files/election_results/2023_cityschool_election_2023_11_07_25001.pdf,Official Results
Boone,3,https://www.boonecounty.iowa.gov/auditor/election_results/,https://www.boonecounty.iowa.gov/files/election_results/2023_madrid_csd_special_election_91223_2023_09_12_20464.pdf,Official Results
Boone,3,https://www.boonecounty.iowa.gov/auditor/election_results/,https://www.boonecounty.iowa.gov/files/election_results/2023_special_election_2023_03_21_31512.pdf,Official Results
Boone,3,https://www.boonecounty.iowa.gov/auditor/election_results/,https://www.boonecounty.iowa.gov/files/election_results/2025_city_school_election_2025_11_04_31117.pdf,Unofficial Results
Boone,3,https://www.boonecounty.iowa.gov/auditor/election_results/,https://www.boonecounty.iowa.gov/files/election_results/2026_ogden_special_election_2026_03_03_79862.pdf,Official Results
Boone,3,https://www.boonecounty.iowa.gov/auditor/election_results/,https://www.boonecounty.iowa.gov/files/election_results/city_of_madrid_special_election_2018_07_31_49906.pdf,Official Results
Boone,3,https://www.boonecounty.iowa.gov/auditor/election_results/,https://www.boonecounty.iowa.gov/files/election_results/madrid_csd_special_election_2023_03_07_48801.pdf,Official Results
Boone,3,https://www.boonecounty.iowa.gov/auditor/election_results/,https://www.boonecounty.iowa.gov/files/election_results/sample_ballots_democratic_2026_06_02_58637.pdf,Unofficial Results
Boone,2,https://www.boonecounty.iowa.gov/auditor/election_results/,https://www.boonecounty.iowa.gov/elections/info/2010_general_election_2010_06_08/,2010 Primary Election
Boone,2,https://www.boonecounty.iowa.gov/auditor/election_results/,https://www.boonecounty.iowa.gov/elections/info/2010_general_election_2010_06_08/#ballots,Sample Ballot(s)
Boone,2,https://www.boonecounty.iowa.gov/auditor/election_results/,https://www.boonecounty.iowa.gov/elections/info/2010_general_election_2010_11_02/,2010 General Election
Boone,2,https://www.boonecounty.iowa.gov/auditor/election_results/,https://www.boonecounty.iowa.gov/elections/info/2012_general_election_2012_11_06/,2012 General Election
Boone,2,https://www.boonecounty.iowa.gov/auditor/election_results/,https://www.boonecounty.iowa.gov/elections/info/2014_general_election_2014_11_04/,2014 General Election
Boone,2,https://www.boonecounty.iowa.gov/auditor/election_results/,https://www.boonecounty.iowa.gov/elections/info/2016_general_election_2016_11_08/,2016 General Election
Boone,2,https://www.boonecounty.iowa.gov/auditor/election_results/,https://www.boonecounty.iowa.gov/elections/info/2018_general_election_2018_11_06/,2018 General Election
Boone,2,https://www.boonecounty.iowa.gov/auditor/election_results/,https://www.boonecounty.iowa.gov/elections/info/2020_general_election_2020_11_03/,2020 General Election
Boone,2,https://www.boonecounty.iowa.gov/auditor/election_results/,https://www.boonecounty.iowa.gov/elections/info/2020_general_election_2020_11_03/#ballots,Sample Ballot(s)
Boone,2,https://www.boonecounty.iowa.gov/auditor/election_results/,https://www.boonecounty.iowa.gov/elections/info/general_election_2022_11_08/,2022 General Election
Boone,2,https://www.boonecounty.iowa.gov/auditor/election_results/,https://www.boonecounty.iowa.gov/elections/info/general_election_2022_11_08/#ballots,Sample Ballot(s)
Boone,1,https://www.boonecounty.iowa.gov/auditor/election_results/,https://sos.iowa.gov/elections/results/index.html,statewide election results
Buchanan,-1,https://www.buchanancounty.iowa.gov/departments/auditor/departments/election_results.php,,ERROR: HTTP Error 404: Not Found
Buena Vista,3,https://buenavistacounty.iowa.gov/2025/03/04/storm-lake-community-school-special-election-results/,https://buenavistacounty.iowa.gov/wp-content/uploads/2025/03/Storm-Lake-Community-School-Special-Election-Results.pdf,Storm Lake Community School Special Unofficial Election Results
Buena Vista,2,https://buenavistacounty.iowa.gov/2025/03/04/storm-lake-community-school-special-election-results/,https://www.bvcph.com/general-assistance,General Assistance
Buena Vista,1,https://buenavistacounty.iowa.gov/2025/03/04/storm-lake-community-school-special-election-results/,https://buenavistacounty.iowa.gov/2025/03/04/storm-lake-community-school-special-election-results/,Departments A-D
Buena Vista,1,https://buenavistacounty.iowa.gov/2025/03/04/storm-lake-community-school-special-election-results/,https://buenavistacounty.iowa.gov/2025/03/04/storm-lake-community-school-special-election-results/,Departments D-Z
Buena Vista,1,https://buenavistacounty.iowa.gov/2025/03/04/storm-lake-community-school-special-election-results/,https://buenavistacounty.iowa.gov/2025/03/04/storm-lake-community-school-special-election-results/,Go to Top
Buena Vista,1,https://buenavistacounty.iowa.gov/2025/03/04/storm-lake-community-school-special-election-results/,https://buenavistacounty.iowa.gov/2025/03/04/storm-lake-community-school-special-election-results/#content,Skip to content
Buena Vista,1,https://buenavistacounty.iowa.gov/2025/03/04/storm-lake-community-school-special-election-results/,https://buenavistacounty.iowa.gov/2025/03/04/storm-lake-community-school-special-election-results/#top,Back to Top
Buena Vista,1,https://buenavistacounty.iowa.gov/2025/03/04/storm-lake-community-school-special-election-results/,https://buenavistacounty.iowa.gov/2026/06/02/unofficial-2026-primary-results/,
Buena Vista,1,https://buenavistacounty.iowa.gov/2025/03/04/storm-lake-community-school-special-election-results/,https://buenavistacounty.iowa.gov/2026/06/02/unofficial-2026-primary-results/,Unofficial 2026 Primary Results
Buena Vista,1,https://buenavistacounty.iowa.gov/2025/03/04/storm-lake-community-school-special-election-results/,https://twitter.com/share?url=https%3A%2F%2Fbuenavistacounty.iowa.gov%2F2025%2F03%2F04%2Fstorm-lake-community-school-special-election-results%2F&text=Storm+Lake+Community+School+Special+Unofficial+Election+Results,Share on X Share on X
Buena Vista,1,https://buenavistacounty.iowa.gov/2025/03/04/storm-lake-community-school-special-election-results/,https://www.facebook.com/sharer.php?u=https%3A%2F%2Fbuenavistacounty.iowa.gov%2F2025%2F03%2F04%2Fstorm-lake-community-school-special-election-results%2F&t=Storm+Lake+Community+School+Special+Unofficial+Election+Results,Share on Facebook Share on Facebook
Buena Vista,1,https://buenavistacounty.iowa.gov/2025/03/04/storm-lake-community-school-special-election-results/,https://www.linkedin.com/shareArticle?mini=true&url=https%3A%2F%2Fbuenavistacounty.iowa.gov%2F2025%2F03%2F04%2Fstorm-lake-community-school-special-election-results%2F&title=Storm%20Lake%20Community%20School%20Special%20Unofficial%20Election%20Results&summary=&source=Buena%20Vista%20County,Share on LinkedIn Share on LinkedIn
Calhoun,-1,https://www.calhouncounty.iowa.gov/residents/elections/residents/elections/ElectionResults.php,,ERROR: HTTP Error 404: Not Found
Clarke,12,https://clarkecounty.iowa.gov/elections/election-results/,https://clarkecounty.iowa.gov/wp-content/uploads/2024/11/General-Election-Official-Results-11-5-2024.pdf,"General Election Official Results November 5, 2024"
Clarke,12,https://clarkecounty.iowa.gov/elections/election-results/,https://clarkecounty.iowa.gov/wp-content/uploads/2024/11/General-Election-Unofficial-Results-11-5-2024.pdf,"General Election Unofficial Results November 5, 2024"
Clarke,5,https://clarkecounty.iowa.gov/elections/election-results/,http://clarkecounty.iowa.gov/wp-content/uploads/2018/01/General-Election-11-2-2010.pdf,General Election – November 2
Clarke,5,https://clarkecounty.iowa.gov/elections/election-results/,http://clarkecounty.iowa.gov/wp-content/uploads/2018/01/General-Election-11-4-2008.pdf,General Election – November 4
Clarke,5,https://clarkecounty.iowa.gov/elections/election-results/,http://clarkecounty.iowa.gov/wp-content/uploads/2018/01/General-Election-11-4-2014.pdf,General Election – November 4
Clarke,5,https://clarkecounty.iowa.gov/elections/election-results/,http://clarkecounty.iowa.gov/wp-content/uploads/2018/01/General-Election-11-6-2012.pdf,General Election – November 6
Clarke,5,https://clarkecounty.iowa.gov/elections/election-results/,http://clarkecounty.iowa.gov/wp-content/uploads/2018/01/General-Election-11-7-2006.pdf,General Election – November 7
Clarke,5,https://clarkecounty.iowa.gov/elections/election-results/,http://clarkecounty.iowa.gov/wp-content/uploads/2018/01/General-Election-11-8-2016.pdf,General Election – November 8
Clarke,5,https://clarkecounty.iowa.gov/elections/election-results/,http://clarkecounty.iowa.gov/wp-content/uploads/2018/01/General-Election-Non-Partisan-11-2-2010.pdf,General Election (Non Partisan Offices) – November 2
Clarke,5,https://clarkecounty.iowa.gov/elections/election-results/,http://clarkecounty.iowa.gov/wp-content/uploads/2018/01/General-Election-Non-Partisan-11-4-2008.pdf,General Election (Non Partisan Offices) – November 4
Clarke,5,https://clarkecounty.iowa.gov/elections/election-results/,http://clarkecounty.iowa.gov/wp-content/uploads/2018/01/General-Election-Non-Partisan-11-4-2014.pdf,General Election (Non Partisan Offices) – November 4
Clarke,5,https://clarkecounty.iowa.gov/elections/election-results/,http://clarkecounty.iowa.gov/wp-content/uploads/2018/01/General-Election-Non-Partisan-11-6-2012.pdf,General Election (Non Partisan Offices) – November 6
Clarke,5,https://clarkecounty.iowa.gov/elections/election-results/,http://clarkecounty.iowa.gov/wp-content/uploads/2018/01/General-Election-Non-Partisan-11-8-2016.pdf,General Election (Non Partisan Offices) – November 8
Clarke,5,https://clarkecounty.iowa.gov/elections/election-results/,http://clarkecounty.iowa.gov/wp-content/uploads/2018/01/General-Election-Public-Measures-11-2-2010.pdf,General Election Public Measures – November 2
Clarke,5,https://clarkecounty.iowa.gov/elections/election-results/,https://clarkecounty.iowa.gov/wp-content/uploads/2018/11/middle-precinct.pdf,Middle
Clarke,5,https://clarkecounty.iowa.gov/elections/election-results/,https://clarkecounty.iowa.gov/wp-content/uploads/2020/11/General-Election-Unofficial-Results.pdf,"Unofficial Total Results November 3, 2020"
Clarke,5,https://clarkecounty.iowa.gov/elections/election-results/,https://clarkecounty.iowa.gov/wp-content/uploads/2022/11/2022-General-Election-Unofficial-Results.pdf,"General Election Unofficial Results November 8, 2022"
Clarke,5,https://clarkecounty.iowa.gov/elections/election-results/,https://clarkecounty.iowa.gov/wp-content/uploads/2024/06/2024-Primary.pdf,"Primary Election Unofficial Results June 4, 2024"
Clarke,4,https://clarkecounty.iowa.gov/elections/election-results/,http://clarkecounty.iowa.gov/wp-content/uploads/2018/01/City-Election-11-3-2009.pdf,"City Election/Special Election (Public Measure A, B, & C) – November 3"
Clarke,4,https://clarkecounty.iowa.gov/elections/election-results/,http://clarkecounty.iowa.gov/wp-content/uploads/2018/01/City-Election-11-3-2015.pdf,City Election – November 3
Clarke,4,https://clarkecounty.iowa.gov/elections/election-results/,http://clarkecounty.iowa.gov/wp-content/uploads/2018/01/City-Election-11-6-2007.pdf,City Election – November 6
Clarke,4,https://clarkecounty.iowa.gov/elections/election-results/,http://clarkecounty.iowa.gov/wp-content/uploads/2018/01/City-Election-11-7-2017.pdf,City Elections – November 7
Clarke,4,https://clarkecounty.iowa.gov/elections/election-results/,http://clarkecounty.iowa.gov/wp-content/uploads/2018/01/City-Election-11-8-2005.pdf,City Election – November 8
Clarke,4,https://clarkecounty.iowa.gov/elections/election-results/,http://clarkecounty.iowa.gov/wp-content/uploads/2018/01/City-Election-11-8-2011.pdf,City Election – November 8
Clarke,4,https://clarkecounty.iowa.gov/elections/election-results/,http://clarkecounty.iowa.gov/wp-content/uploads/2018/01/General-Election-Public-Measures-11-2-2010.pdf,Primary Election (Republican) – June 8
Clarke,4,https://clarkecounty.iowa.gov/elections/election-results/,http://clarkecounty.iowa.gov/wp-content/uploads/2018/01/Regular-City-Election-11-5-2013.pdf,City Election – November 5
Clarke,4,https://clarkecounty.iowa.gov/elections/election-results/,https://clarkecounty.iowa.gov/wp-content/uploads/2019/11/Unofficial-City.School-Election.pdf,"City/School Election November 5, 2019"
Clarke,4,https://clarkecounty.iowa.gov/elections/election-results/,https://clarkecounty.iowa.gov/wp-content/uploads/2021/11/Unofficial-City-School-Results-November-2-2021.pdf,"City/School Unofficial Results November 2, 2021"
Clarke,4,https://clarkecounty.iowa.gov/elections/election-results/,https://clarkecounty.iowa.gov/wp-content/uploads/2023/11/2023-City-School-Unofficial-Results.pdf,"City/School Election Unofficial Results November 7, 2023"
Clarke,4,https://clarkecounty.iowa.gov/elections/election-results/,https://clarkecounty.iowa.gov/wp-content/uploads/2025/11/City-School-Election-Unofficial-Results-November-4-2025.pdf,"City School Election Unofficial Results November 4, 2025"
Clarke,3,https://clarkecounty.iowa.gov/elections/election-results/,https://clarkecounty.iowa.gov/elections/districts-precincts/,Districts & Precincts
Clarke,3,https://clarkecounty.iowa.gov/elections/election-results/,https://clarkecounty.iowa.gov/elections/districts-precincts/,Voting & Elections
Clarke,3,https://clarkecounty.iowa.gov/elections/election-results/,https://clarkecounty.iowa.gov/wp-content/uploads/2018/11/Unofficial-Results.pdf,Unofficial Total Results
Clarke,3,https://clarkecounty.iowa.gov/elections/election-results/,https://clarkecounty.iowa.gov/wp-content/uploads/2020/06/Primary-Election-Official-Results-June-2-2020.pdf,"Primary Election June 2, 2020 Official Results"
Clarke,3,https://clarkecounty.iowa.gov/elections/election-results/,https://clarkecounty.iowa.gov/wp-content/uploads/2020/07/murray-election-1.pdf,"Murray Special City Election July 28, 2020 Results"
Clarke,3,https://clarkecounty.iowa.gov/elections/election-results/,https://clarkecounty.iowa.gov/wp-content/uploads/2022/06/2022-Primary-Election-Website.pdf,"Primary Election Unofficial Results June 7, 2022"
Clarke,3,https://clarkecounty.iowa.gov/elections/election-results/,https://clarkecounty.iowa.gov/wp-content/uploads/2022/09/final-results.pdf,"Special Election Unofficial Results September 13, 2022"
Clarke,3,https://clarkecounty.iowa.gov/elections/election-results/,https://clarkecounty.iowa.gov/wp-content/uploads/2025/04/Unofficial-City-of-Osceola-Special-Election-4.15.2025.pdf,"Special City Election 1st Ward Unofficial Results April 15, 2025"
Clarke,3,https://clarkecounty.iowa.gov/elections/election-results/,https://clarkecounty.iowa.gov/wp-content/uploads/2026/06/Primary-Election-Unofficial-Results-6.2.2026.pdf,"Primary Election Unofficial Results June 2, 2026"
Clarke,2,https://clarkecounty.iowa.gov/elections/election-results/,http://clarkecounty.iowa.gov/wp-content/uploads/2018/01/Osceola-City-Special-Election-8-5-2014.pdf,Osceola City Special Election – August 5
Clarke,2,https://clarkecounty.iowa.gov/elections/election-results/,http://clarkecounty.iowa.gov/wp-content/uploads/2018/01/Primary-Election-6-3-2008.pdf,Primary Election – June 3
Clarke,2,https://clarkecounty.iowa.gov/elections/election-results/,http://clarkecounty.iowa.gov/wp-content/uploads/2018/01/Primary-Election-6-6-2006.pdf,Primary Election – June 6
Clarke,2,https://clarkecounty.iowa.gov/elections/election-results/,http://clarkecounty.iowa.gov/wp-content/uploads/2018/01/Primary-Election-Democratic-6-3-2014.pdf,Primary Election (Democratic) – June 3
Clarke,2,https://clarkecounty.iowa.gov/elections/election-results/,http://clarkecounty.iowa.gov/wp-content/uploads/2018/01/Primary-Election-Democratic-6-5-2012.pdf,Primary Election (Democratic) – June 5
Clarke,2,https://clarkecounty.iowa.gov/elections/election-results/,http://clarkecounty.iowa.gov/wp-content/uploads/2018/01/Primary-Election-Republican-6-3-2014.pdf,Primary Election (Republican) – June 3
Clarke,2,https://clarkecounty.iowa.gov/elections/election-results/,http://clarkecounty.iowa.gov/wp-content/uploads/2018/01/Primary-Election-Republican-6-5-2012.pdf,Primary Election (Republican) – June 5
Clarke,2,https://clarkecounty.iowa.gov/elections/election-results/,http://clarkecounty.iowa.gov/wp-content/uploads/2018/01/Primary-Election-Republican-6-7-2016.pdf,Primary Election (Republican) – June 7
Clarke,2,https://clarkecounty.iowa.gov/elections/election-results/,http://clarkecounty.iowa.gov/wp-content/uploads/2018/01/Regular-School-Election-9-10-2013.pdf,Regular School Election with Public Measure D – September 10
Clarke,2,https://clarkecounty.iowa.gov/elections/election-results/,http://clarkecounty.iowa.gov/wp-content/uploads/2018/01/Regular-School-Election-9-13-2005.pdf,Regular School Election – September 13
Clarke,2,https://clarkecounty.iowa.gov/elections/election-results/,http://clarkecounty.iowa.gov/wp-content/uploads/2018/01/Regular-School-Election-Public-Measure-9-12-2017.pdf,Regular School Election with Public Measure – September 12
Clarke,2,https://clarkecounty.iowa.gov/elections/election-results/,http://clarkecounty.iowa.gov/wp-content/uploads/2018/01/School-Election-9-11-2007.pdf,School Election – September 11
Clarke,2,https://clarkecounty.iowa.gov/elections/election-results/,http://clarkecounty.iowa.gov/wp-content/uploads/2018/01/School-Election-9-12-2006.pdf,School Election – September 12
Clarke,2,https://clarkecounty.iowa.gov/elections/election-results/,http://clarkecounty.iowa.gov/wp-content/uploads/2018/01/School-Election-9-12-2017.pdf,School Election – September 12
